client_id,accuracy,f1
4,0.194,0.12233502982394184
4,0.281,0.2619728846948094
4,0.331,0.31910570124589016
4,0.36,0.3524786261052505
4,0.385,0.37432733581940625
4,0.41,0.4065976677528454
4,0.422,0.41809145126346864
4,0.441,0.432919636524338
4,0.45,0.44170905286104434
4,0.455,0.4555101667251197
4,0.459,0.457740625230426
4,0.475,0.475973824116852
4,0.459,0.4618498077447858
4,0.469,0.4782156847129059
4,0.494,0.4973865142491672
4,0.5,0.49923974297947893
4,0.5,0.496373943526757
4,0.512,0.5105234600977848
4,0.514,0.5143867138322508
4,0.498,0.49749736048254817
4,0.533,0.528480352373169
4,0.523,0.5240380049123902
4,0.486,0.48521039529447024
4,0.521,0.5145676052553985
4,0.499,0.49785323507738155
4,0.524,0.5213693132755275
4,0.511,0.5105633125127331
4,0.515,0.5151989535585899
4,0.519,0.5222935648893504
4,0.504,0.4998683291476206
4,0.523,0.5253424433061178
4,0.527,0.5254397115818418
4,0.495,0.49563595176089476
4,0.511,0.504261494125646
4,0.526,0.5258540348523194
4,0.519,0.5136851337852363
4,0.501,0.5018152881222443
4,0.498,0.4953071722410103
4,0.504,0.5023117291148852
4,0.521,0.5183617101915508
4,0.52,0.518929988505317
4,0.502,0.5038278124067428
4,0.522,0.516425983980247
4,0.497,0.4946924838417062
4,0.494,0.4931085698376611
4,0.51,0.5094754895775283
4,0.49,0.48837802506272326
4,0.487,0.4871464709605481
4,0.484,0.4815331213483526
4,0.494,0.4934508910718208
