client_id,accuracy,f1
9,0.0440771349862259,0.007874760430487985
9,0.049586776859504134,0.009054452158903041
9,0.06060606060606061,0.014051913825995258
9,0.07162534435261708,0.015737658875838677
9,0.08264462809917356,0.028699269265963275
9,0.07988980716253444,0.027629764755736738
9,0.07988980716253444,0.03163586497102229
9,0.08264462809917356,0.0233355801118959
9,0.0881542699724518,0.029867555632773022
9,0.09090909090909091,0.029269463728212403
9,0.0743801652892562,0.029629033332122575
9,0.07162534435261708,0.028631008335395433
9,0.0881542699724518,0.03641229946524065
9,0.0881542699724518,0.03292070490389818
9,0.0743801652892562,0.03025620185402794
9,0.09366391184573003,0.036453406338378964
9,0.09366391184573003,0.0408394698960608
9,0.09641873278236915,0.046608048955875045
9,0.09917355371900827,0.04803191014352005
9,0.09090909090909091,0.039407152874645135
9,0.11019283746556474,0.05009998194278113
9,0.11570247933884298,0.05693115656273551
9,0.12121212121212122,0.06060777867855667
9,0.12672176308539945,0.07951664675194087
9,0.10743801652892562,0.056961081299161796
9,0.12672176308539945,0.06730672950238167
9,0.11570247933884298,0.06448481778231581
9,0.12396694214876033,0.0682776961988969
9,0.12396694214876033,0.07096944468469657
9,0.1322314049586777,0.07098539326170905
9,0.1349862258953168,0.07370118661295132
9,0.13774104683195593,0.0804491894777083
9,0.1322314049586777,0.07687056160214055
9,0.14049586776859505,0.0807556585926151
9,0.1349862258953168,0.07890452491764037
9,0.14325068870523416,0.0849837186959428
9,0.15426997245179064,0.08719423759934596
9,0.14325068870523416,0.08563382529387376
9,0.15151515151515152,0.09732478513684968
9,0.15151515151515152,0.0894344116762447
9,0.1487603305785124,0.09051729445804149
9,0.15426997245179064,0.092964482511999
9,0.1487603305785124,0.09252631783892395
9,0.14600550964187328,0.09738205802911684
9,0.162534435261708,0.09851104379985674
9,0.17079889807162535,0.10179393173046425
9,0.1652892561983471,0.10720221370947927
9,0.1652892561983471,0.10517736118869646
9,0.16804407713498623,0.10974235715551504
9,0.1790633608815427,0.11974951967537108
9,0.03856749311294766,0.004391981240937045
9,0.06611570247933884,0.012770333722445104
9,0.08264462809917356,0.03427001926481082
9,0.09917355371900827,0.03282942391750441
9,0.09366391184573003,0.03746601174061128
9,0.0881542699724518,0.029139975718923086
9,0.11570247933884298,0.05522653432775925
9,0.12947658402203857,0.06117961236359964
9,0.030303030303030304,0.007311294261294261
9,0.05509641873278237,0.019341472569176555
9,0.05785123966942149,0.022964643767593627
9,0.12396694214876033,0.04252674419418548
9,0.027548209366391185,0.007228003805225548
9,0.06336088154269973,0.016388850915166706
9,0.09090909090909091,0.03252928470464215
9,0.09366391184573003,0.038931501287302
9,0.09917355371900827,0.045308374471532374
9,0.1046831955922865,0.04699366405451598
9,0.10743801652892562,0.057398701745450975
9,0.11294765840220386,0.06196024904336925
9,0.14600550964187328,0.08435477184663867
9,0.14049586776859505,0.0981317332635791
9,0.14049586776859505,0.07025911443851947
9,0.1349862258953168,0.06740242222439442
9,0.14600550964187328,0.0725229531592747
9,0.15426997245179064,0.07901199568272739
9,0.1487603305785124,0.08803927841594852
9,0.162534435261708,0.09028338352468789
9,0.15977961432506887,0.09336548795886657
9,0.19008264462809918,0.1133009009891161
9,0.18457300275482094,0.1195381818866137
9,0.18181818181818182,0.11615722615379365
9,0.19834710743801653,0.12328626372406959
9,0.18181818181818182,0.12370666081424594
9,0.19834710743801653,0.13514834528216882
9,0.19008264462809918,0.12129669220150953
