client_id,accuracy,f1
4,0.308,0.2797621804263955
4,0.392,0.36657278972371515
4,0.43,0.41912981926166415
4,0.446,0.4392218692560693
4,0.475,0.4694864243471826
4,0.493,0.49173357675930607
4,0.519,0.5129889003309257
4,0.534,0.5279667282502842
4,0.528,0.5233435256190623
4,0.562,0.5570301223936116
4,0.559,0.5557882254857336
4,0.569,0.5701323457679769
4,0.566,0.563631805579895
4,0.577,0.5721353569521545
4,0.594,0.5926600642818306
4,0.574,0.5740476456270572
4,0.58,0.5806761679097033
4,0.595,0.5951543021897944
4,0.586,0.5850956521136275
4,0.586,0.5872830154820246
4,0.598,0.5961932087885117
4,0.588,0.5859892980290671
4,0.593,0.5928102835861477
4,0.587,0.5860214487939636
4,0.61,0.60688197912486
4,0.587,0.5863148969825597
4,0.601,0.5976168116959352
4,0.603,0.602684694113951
4,0.593,0.5903852146469993
4,0.602,0.6025974148100016
4,0.6,0.5968749020566941
4,0.595,0.5967603388496171
4,0.599,0.6014742041497763
4,0.605,0.6029428081794809
4,0.603,0.602434396026256
4,0.613,0.6126487954229705
4,0.598,0.5964615793705355
4,0.589,0.5873231770403047
4,0.587,0.5883208684347923
4,0.6,0.5994905396462326
4,0.61,0.6079322852468402
4,0.604,0.6031555266098716
4,0.579,0.5756948436278072
4,0.599,0.59816980754133
4,0.599,0.5997251243890613
4,0.6,0.6000287923695902
4,0.602,0.60039720742826
4,0.597,0.5981125716721569
4,0.597,0.594922397839843
4,0.598,0.5983947385460362
