client_id,accuracy,f1
6,0.036,0.010739117476847606
6,0.072,0.03181423900196137
6,0.1,0.061452377840191356
6,0.114,0.07614730607814453
6,0.135,0.09401893835749217
6,0.145,0.10162470142156067
6,0.152,0.11527432749141019
6,0.179,0.14459660034787702
6,0.18,0.15065633598251857
6,0.202,0.1719556856755785
6,0.198,0.16763289714053678
6,0.209,0.17597712738703059
6,0.218,0.19144148429289978
6,0.222,0.19313424291075512
6,0.223,0.20088250307090533
6,0.221,0.1985458965083552
6,0.224,0.1961126596250137
6,0.23,0.20337441444858753
6,0.231,0.2089116620106218
6,0.236,0.21676635470900968
6,0.233,0.21707731358078391
6,0.227,0.20394806371362686
6,0.248,0.22226173372442104
6,0.244,0.2230258425810293
6,0.233,0.20803230583618146
6,0.237,0.21831627083867247
6,0.245,0.22032555622741223
6,0.241,0.215162260606448
6,0.234,0.21529775012267421
6,0.234,0.21307462250518214
6,0.232,0.20880456372826953
6,0.231,0.21125355182936423
6,0.244,0.22125985841225368
6,0.243,0.22120358543976512
6,0.227,0.21029564959918237
6,0.229,0.2068655544456158
6,0.222,0.20489429789405247
6,0.227,0.20858827531847093
6,0.229,0.20913948667888754
6,0.221,0.20374844432093137
6,0.216,0.20216423922671317
6,0.226,0.21583096022817952
6,0.229,0.214759544683574
6,0.209,0.19761302364663472
6,0.223,0.2132901070816712
6,0.212,0.20191837527124698
6,0.224,0.20992284919274692
6,0.216,0.20203835390619607
6,0.21,0.19395872328905067
6,0.202,0.19230735750131828
