client_id,accuracy,f1
2,0.285,0.23586238172232293
2,0.384,0.35999888520719747
2,0.436,0.42266992316652646
2,0.466,0.45463911732503093
2,0.49,0.48064138048425964
2,0.506,0.49596751298521974
2,0.518,0.5085546439062947
2,0.528,0.5181029504297763
2,0.537,0.5304066158677216
2,0.541,0.5337476367696461
2,0.545,0.5419184939838388
2,0.548,0.544046238432096
2,0.561,0.5542842833602075
2,0.568,0.5628221288617054
2,0.584,0.5825457227353082
2,0.578,0.5751917951330694
2,0.586,0.5838133068257708
2,0.589,0.5877853301011134
2,0.599,0.597073534994547
2,0.593,0.590809438493221
2,0.599,0.5975047732411118
2,0.6,0.5991033766624312
2,0.605,0.6036310496951451
2,0.593,0.5885816820322118
2,0.612,0.6107583207183774
2,0.615,0.6130167581117398
2,0.612,0.6107042152550983
2,0.62,0.61840878042647
2,0.62,0.6200396324872093
2,0.62,0.6184373839298846
2,0.628,0.6273161655753625
2,0.618,0.6156959347702573
2,0.631,0.6300777552280057
2,0.631,0.6288457559487488
2,0.628,0.6248144091127446
2,0.634,0.6324695195243332
2,0.643,0.6430329036833624
2,0.646,0.6442501234598661
2,0.643,0.6421603155489256
2,0.651,0.6513269322901019
2,0.645,0.6444259805812859
2,0.649,0.6499302715539039
2,0.654,0.6540697408760274
2,0.655,0.655646128885799
2,0.654,0.6542797571746048
2,0.658,0.6603559545883405
2,0.653,0.6556711321211635
2,0.649,0.650804773752869
2,0.653,0.6550476357893119
2,0.659,0.6600085882034186
