client_id,accuracy,f1
4,0.28,0.22527169581569267
4,0.365,0.3284457596288506
4,0.412,0.38894771362135583
4,0.431,0.4126565349797954
4,0.444,0.4322611680562479
4,0.459,0.44897037407515017
4,0.479,0.4682364291806428
4,0.495,0.4833229812606971
4,0.504,0.4951622551973169
4,0.52,0.5107357686759333
4,0.52,0.5136411807820478
4,0.533,0.5277550702963385
4,0.544,0.5347317195541879
4,0.547,0.538767134809288
4,0.556,0.5512715746460942
4,0.553,0.547401923889133
4,0.548,0.5431049453248828
4,0.57,0.5657916023215339
4,0.569,0.5656985335991055
4,0.574,0.5707009579011102
4,0.577,0.5725313276187667
4,0.575,0.5713491807425652
4,0.579,0.5758773461955408
4,0.581,0.5757127568130619
4,0.598,0.5949610438731514
4,0.597,0.5932501027070494
4,0.598,0.595102343041115
4,0.598,0.5946393385367446
4,0.607,0.6052098384830311
4,0.602,0.5990349280971653
4,0.609,0.6058884336886716
4,0.606,0.6014953639685832
4,0.6,0.597716184105183
4,0.614,0.6105712691945946
4,0.618,0.6110586144640695
4,0.608,0.6066213900286765
4,0.614,0.6130941608438609
4,0.617,0.6120830087185036
4,0.626,0.6223295068975601
4,0.618,0.6167440992590664
4,0.62,0.6177686144586214
4,0.62,0.6172287170970642
4,0.623,0.6206025121189995
4,0.619,0.6151551620314367
4,0.639,0.6372697591741565
4,0.632,0.6302548319780542
4,0.636,0.6354930635560028
4,0.634,0.6327954128024647
4,0.633,0.6314511840357094
4,0.636,0.6333445853285051
