client_id,accuracy,f1
8,0.078,0.027722927325200052
8,0.082,0.031183000637177133
8,0.093,0.03831008378821574
8,0.103,0.04817001915927212
8,0.111,0.053973575638610126
8,0.125,0.07643076868017316
8,0.158,0.09620505017685535
8,0.17,0.10514443477619961
8,0.202,0.13804083914581458
8,0.225,0.18609355305279568
8,0.239,0.1960539970021325
8,0.261,0.21919976284823206
8,0.27,0.23279095685134185
8,0.281,0.24099580798336445
8,0.295,0.2606562487799013
8,0.301,0.2774177494227127
8,0.315,0.28780257097655515
8,0.317,0.29207032572939917
8,0.322,0.2964444320035254
8,0.323,0.29708978816171727
8,0.334,0.31044251826123453
8,0.341,0.3175137839499948
8,0.365,0.34646327105100716
8,0.382,0.3646181709802377
8,0.395,0.37830939851710027
8,0.411,0.399196088707488
8,0.408,0.39648831884474334
8,0.417,0.4071467349365488
8,0.436,0.4277579607188339
8,0.439,0.4317190287748273
8,0.435,0.4242148158152667
8,0.439,0.4317887189956983
8,0.452,0.4463586767373423
8,0.447,0.4406815643733396
8,0.453,0.4462433162023499
8,0.461,0.45827487057617483
8,0.456,0.44883378531743084
8,0.473,0.4702087866732304
8,0.478,0.474413671841194
8,0.484,0.48173712161724475
8,0.479,0.4744562377863927
8,0.485,0.4793608522819427
8,0.485,0.47838940972323707
8,0.485,0.4802342580477174
8,0.495,0.48928854146686884
8,0.495,0.48905999380158977
8,0.493,0.4894217994199052
8,0.499,0.4952755337969818
8,0.502,0.4974442943672729
8,0.509,0.5031478858093451
