client_id,accuracy,f1
3,0.265,0.20345887187156717
3,0.342,0.30269040301218114
3,0.391,0.37144929717038516
3,0.406,0.3895877827828319
3,0.437,0.4249211936446449
3,0.462,0.4496442530248438
3,0.466,0.45894815855171556
3,0.482,0.47179249683023433
3,0.49,0.48094790142551325
3,0.497,0.48776161514742683
3,0.514,0.5087565452954375
3,0.529,0.5235470421092261
3,0.532,0.5208336552172095
3,0.548,0.5400552549925056
3,0.533,0.5283410219408984
3,0.546,0.5403513240574334
3,0.553,0.5479210406097127
3,0.562,0.555880778936297
3,0.562,0.5565158592893207
3,0.566,0.560819972566809
3,0.573,0.5650846392422791
3,0.576,0.5712000746519201
3,0.582,0.576640782091403
3,0.577,0.569485489782148
3,0.585,0.5792132152724272
3,0.584,0.5783389557061815
3,0.581,0.576161519381363
3,0.593,0.5891298078035305
3,0.601,0.598064356015844
3,0.598,0.5934039315337265
3,0.598,0.5937775994058183
3,0.6,0.5949174920812813
3,0.61,0.6056659667892451
3,0.61,0.6038431584678716
3,0.617,0.6095315844177236
3,0.614,0.6116339141046186
3,0.614,0.6118197721336612
3,0.62,0.6157061940127007
3,0.62,0.6145836679821405
3,0.619,0.6176826109475433
3,0.626,0.6221401649090772
3,0.623,0.6190804539056323
3,0.632,0.6272378820662543
3,0.632,0.6292793207560516
3,0.636,0.6336015577391941
3,0.634,0.6320081613631157
3,0.63,0.6290584128296989
3,0.628,0.6271145811243557
3,0.625,0.622333649841772
3,0.633,0.6289617949910651
