client_id,accuracy,f1
1,0.095,0.03153302149459851
1,0.106,0.03929837428187263
1,0.112,0.045273336257426536
1,0.117,0.053723446039021974
1,0.12,0.05813006353788445
1,0.141,0.08984105098188244
1,0.159,0.09640805836361596
1,0.168,0.09831362458740509
1,0.206,0.13547316435738446
1,0.231,0.18253523006926314
1,0.245,0.20085419403971186
1,0.256,0.21642957352677333
1,0.287,0.24829390831230666
1,0.294,0.24703501583450627
1,0.298,0.25840317496193704
1,0.298,0.2699249877904446
1,0.311,0.2761112296831385
1,0.321,0.2900535331143581
1,0.335,0.30278407543151886
1,0.323,0.2910676813813549
1,0.342,0.3120073419450783
1,0.351,0.3220049726694363
1,0.36,0.3345798136292387
1,0.371,0.3421464548043762
1,0.387,0.3626971472630888
1,0.4,0.3788620336745025
1,0.414,0.3938948565424981
1,0.419,0.39922427798748183
1,0.423,0.4036976949342418
1,0.446,0.42880086790754335
1,0.441,0.4237075703975105
1,0.45,0.4338993687419136
1,0.456,0.43928792970442687
1,0.463,0.4487521173345484
1,0.459,0.44209842205528727
1,0.458,0.4471238423893736
1,0.467,0.44959091616397034
1,0.475,0.466259449724162
1,0.474,0.46189496071574976
1,0.472,0.4628909896896626
1,0.48,0.4677190087400026
1,0.477,0.4649366637570993
1,0.489,0.4745034522105791
1,0.485,0.4720577502497683
1,0.483,0.47225126173765297
1,0.488,0.4753873574814384
1,0.495,0.4872661504889034
1,0.499,0.4904827951852502
1,0.508,0.5010876822406549
1,0.5,0.48592275622473646
