client_id,accuracy,f1
7,0.164,0.06467873260998469
7,0.284,0.2445990118085933
7,0.353,0.3170762430890114
7,0.404,0.3753256467372022
7,0.425,0.4037122630055344
7,0.45,0.43801194801021703
7,0.469,0.45183299613162464
7,0.486,0.4683500194141966
7,0.488,0.4695947980875621
7,0.498,0.4830598526304299
7,0.524,0.5107375679976992
7,0.528,0.5136513032798189
7,0.543,0.5262262765127529
7,0.557,0.5492489451977323
7,0.575,0.5627879537972468
7,0.595,0.5894155533736107
7,0.586,0.5762989649677746
7,0.612,0.6045700889279688
7,0.62,0.6130804093050543
7,0.63,0.6233890208370046
7,0.623,0.6159674974736139
7,0.628,0.6213325208924247
7,0.628,0.6192769406363701
7,0.642,0.6371260966555509
7,0.634,0.6286781913236308
7,0.641,0.6311596489946842
7,0.641,0.6360769642840403
7,0.643,0.6376046717174277
7,0.65,0.6439932659112177
7,0.65,0.6450962142891286
7,0.653,0.6483597014218889
7,0.654,0.6486648398386883
7,0.663,0.6591283767882785
7,0.658,0.6536427463155421
7,0.647,0.6424512330898527
7,0.654,0.6514017346690498
7,0.648,0.6422860729481631
7,0.656,0.6521346205948672
7,0.652,0.6479039585385717
7,0.651,0.6449894167077701
7,0.66,0.6560213244165021
7,0.659,0.6553911198076586
7,0.654,0.650310916455144
7,0.661,0.6569662351347587
7,0.656,0.6512854581943924
7,0.656,0.6499479095291072
7,0.668,0.6653131062780331
7,0.661,0.6580489305146376
7,0.662,0.6575546461757013
7,0.663,0.6598734812553476
