client_id,accuracy,f1
8,0.016,0.005258958821799791
8,0.034,0.015348563852333503
8,0.077,0.04271213954621607
8,0.097,0.05365620999346488
8,0.11,0.0703285209922965
8,0.132,0.08817312066728561
8,0.132,0.09197813138789412
8,0.146,0.10103988151109396
8,0.153,0.11129306991379208
8,0.174,0.13415007839985296
8,0.171,0.13740690671873243
8,0.185,0.15140239061618843
8,0.187,0.1511043566762292
8,0.209,0.17704328665337826
8,0.213,0.17838205175410038
8,0.21,0.1782194007585136
8,0.231,0.1974914224591294
8,0.234,0.21058658848315115
8,0.229,0.19914418861957947
8,0.236,0.20734912403776398
8,0.25,0.21446811636060556
8,0.241,0.20838157850199887
8,0.263,0.22924751872537136
8,0.238,0.21226667924173637
8,0.264,0.23538321211222765
8,0.248,0.2198564300795177
8,0.258,0.22833326917400815
8,0.267,0.23523616447769707
8,0.26,0.22854818163548554
8,0.255,0.22402460451353826
8,0.263,0.23264850666904954
8,0.263,0.23248468749752937
8,0.263,0.23336872306956102
8,0.259,0.23070983916341348
8,0.28,0.24743414802501806
8,0.267,0.24061793127270303
8,0.263,0.23405789015466089
8,0.268,0.2409438101429222
8,0.266,0.23540827016662721
8,0.267,0.24212823266315525
8,0.27,0.24386008964177816
8,0.259,0.23147421385790082
8,0.267,0.24175287367525805
8,0.278,0.24606209541795238
8,0.274,0.24986624577850555
8,0.261,0.23514735832744663
8,0.276,0.2490251586554684
8,0.267,0.24093364597103178
8,0.267,0.24264288324513258
8,0.262,0.23946174743823156
