client_id,accuracy,f1
5,0.01,0.00352686855169284
5,0.042,0.01121612430878435
5,0.074,0.030534841207200857
5,0.1,0.05527608315077872
5,0.118,0.06800296027257251
5,0.123,0.08371109627593669
5,0.137,0.10218545171631276
5,0.154,0.11113812340763024
5,0.166,0.1305152612428954
5,0.179,0.14445928209871217
5,0.188,0.15973616276398503
5,0.2,0.16553440929533436
5,0.213,0.18484777743128242
5,0.223,0.1958946459080688
5,0.228,0.20177272183071687
5,0.234,0.20781350802608844
5,0.236,0.20845126193042116
5,0.269,0.24232196928243013
5,0.254,0.22692874403952915
5,0.252,0.22906655636205922
5,0.251,0.2310627970482991
5,0.271,0.24655349939631693
5,0.266,0.2377303999289526
5,0.28,0.26191073475094345
5,0.278,0.2588172185275443
5,0.281,0.26367421766813387
5,0.273,0.2535563461406327
5,0.29,0.2683283310186108
5,0.286,0.2663146586832959
5,0.285,0.26190667862199546
5,0.291,0.26988703595391794
5,0.28,0.2588537215721966
5,0.291,0.26985236395030326
5,0.286,0.2634590436385043
5,0.293,0.2731901007048466
5,0.289,0.26901148592300717
5,0.286,0.275048836862479
5,0.29,0.2758296968261254
5,0.286,0.26700510859099696
5,0.287,0.2685491327083027
5,0.293,0.2777593669610377
5,0.295,0.2781429443463864
5,0.293,0.27795719396294544
5,0.302,0.28283523783790865
5,0.285,0.26768190359226873
5,0.288,0.274177506655546
5,0.291,0.27267908869831936
5,0.288,0.2669251025903962
5,0.278,0.263194411756286
5,0.294,0.2766747578326145
