client_id,accuracy,f1
2,0.04956268221574344,0.0123436924721513
2,0.06705539358600583,0.023898637951604053
2,0.1151603498542274,0.05984027030719128
2,0.13119533527696792,0.07487292306718661
2,0.16326530612244897,0.08971476529143473
2,0.17638483965014579,0.10437844590816575
2,0.17201166180758018,0.102914492701372
2,0.16472303206997085,0.11034165120930534
2,0.18658892128279883,0.10356263533140744
2,0.18075801749271136,0.11772873214453546
2,0.17784256559766765,0.09893036933159487
2,0.19096209912536444,0.11291409928809039
2,0.19970845481049562,0.12135080819672449
2,0.19096209912536444,0.11465319120624148
2,0.1924198250728863,0.10883127530418596
2,0.1967930029154519,0.1272327087110796
2,0.18513119533527697,0.1117826055186038
2,0.20845481049562684,0.1338217528974019
2,0.21282798833819241,0.12471385246770775
2,0.20116618075801748,0.1247478782531821
2,0.2055393586005831,0.12563008757187769
2,0.20116618075801748,0.11969442366272248
2,0.1793002915451895,0.1003626542986667
2,0.19387755102040816,0.11319350288331616
2,0.22011661807580174,0.12974826144333965
2,0.21428571428571427,0.13093808450168753
2,0.19825072886297376,0.11540042740516593
2,0.20845481049562684,0.12031221926941806
2,0.20408163265306123,0.11921430246035873
2,0.2055393586005831,0.123171206305654
2,0.21137026239067055,0.11886840519881334
2,0.19970845481049562,0.11904817594493693
2,0.1880466472303207,0.11094327258081652
2,0.18950437317784258,0.09936503917689513
2,0.1793002915451895,0.10461524456745235
2,0.1880466472303207,0.10112439493643048
2,0.18075801749271136,0.10947452710751854
2,0.17784256559766765,0.09792972270791739
2,0.1967930029154519,0.10780664913474278
2,0.2099125364431487,0.12854876821316022
2,0.18950437317784258,0.10697225176731597
2,0.1967930029154519,0.11744742266976081
2,0.1749271137026239,0.1044411054148592
2,0.19387755102040816,0.12066214470764497
2,0.15597667638483964,0.09693086793518103
2,0.1793002915451895,0.1143196759867941
2,0.17638483965014579,0.10930639194995036
2,0.1793002915451895,0.10329379859967687
2,0.16909620991253643,0.10288864591151053
2,0.1588921282798834,0.10087621175095794
