client_id,accuracy,f1
5,0.01085883514313919,0.00021568627450980395
5,0.008884501480750246,0.00036028391235248857
5,0.03356367226061204,0.0042001531084801935
5,0.07206317867719644,0.026028380609951437
5,0.07601184600197433,0.03394200804279328
5,0.0947680157946693,0.04299880751742385
5,0.12438302073050346,0.05069647257250326
5,0.10069101678183613,0.041781669148396226
5,0.12734452122408688,0.055054131760083065
5,0.1362290227048371,0.05728731463094075
5,0.15597235932872655,0.057589405875584206
5,0.14215202369200394,0.061442664082595445
5,0.15992102665350444,0.06539598922837979
5,0.16189536031589338,0.07104554806552792
5,0.1648568608094768,0.0679961914642155
5,0.15893385982230998,0.0738004728930085
5,0.16288252714708787,0.06760232346254902
5,0.1579466929911155,0.06462068699160269
5,0.1539980256663376,0.06715685837522806
5,0.16386969397828233,0.07265626551133617
5,0.17374136229022705,0.07367740736478565
5,0.15992102665350444,0.06732132561341868
5,0.16386969397828233,0.07154858155395266
5,0.16386969397828233,0.06739388360031921
5,0.16683119447186576,0.0761779309372132
5,0.16584402764067127,0.0758898987078099
5,0.16683119447186576,0.06989052772721017
5,0.16979269496544916,0.07149091909806199
5,0.17077986179664364,0.0754807817249366
5,0.17670286278381048,0.07927345211269925
5,0.1549851924975321,0.07176839985231785
5,0.15004935834155972,0.07376721087049938
5,0.15893385982230998,0.06773787959724933
5,0.1717670286278381,0.06905473691722905
5,0.16683119447186576,0.08204385023219825
5,0.15597235932872655,0.07061584806448971
5,0.1579466929911155,0.07161363644904871
5,0.15992102665350444,0.07207659774590193
5,0.13820335636722605,0.0648381527794742
5,0.1510365251727542,0.07583750468825498
5,0.1539980256663376,0.07521966272744321
5,0.15992102665350444,0.07204958947181846
5,0.15695952615992104,0.07060673123769566
5,0.1648568608094768,0.07345333895481213
5,0.14215202369200394,0.06933345808602465
5,0.1539980256663376,0.07583338194697416
5,0.15992102665350444,0.084100504391594
5,0.1549851924975321,0.07548864604108363
5,0.1510365251727542,0.07309510114361673
5,0.1372161895360316,0.06548718368471326
